CALENDAR_C;HOLIDAY_D;GLOBAL_F
RUB       ;2017-01-04;0
RUB       ;2017-01-05;0
RUB       ;2017-01-06;0
RUB       ;2017-01-07;0
RUB       ;2017-01-08;0
RUB       ;2017-02-23;0
RUB       ;2017-02-24;0
RUB       ;2017-03-08;0
RUB       ;2017-05-01;0
RUB       ;2017-05-08;0
RUB       ;2017-05-09;0
RUB       ;2017-06-12;0
RUB       ;2017-11-06;0
RUB       ;2018-01-01;0
RUB       ;2018-01-02;0
RUB       ;2018-01-03;0
RUB       ;2018-01-04;0
RUB       ;2018-01-05;0
RUB       ;2018-01-06;0
RUB       ;2018-01-07;0
RUB       ;2018-01-08;0
RUB       ;2018-02-23;0
RUB       ;2018-03-08;0
RUB       ;2018-03-09;0
RUB       ;2018-04-30;0
RUB       ;2018-05-01;0
RUB       ;2018-05-02;0
RUB       ;2018-05-09;0
RUB       ;2018-06-11;0
RUB       ;2018-06-12;0
RUB       ;2018-11-04;0
RUB       ;2018-11-05;0
RUB       ;2018-12-31;0
RUB       ;2019-01-01;0
RUB       ;2019-01-02;0
RUB       ;2019-01-03;0
RUB       ;2019-01-04;0
RUB       ;2019-01-07;0
RUB       ;2019-01-08;0
RUB       ;2019-03-08;0
RUB       ;2019-05-01;0
RUB       ;2019-05-02;0
RUB       ;2019-05-03;0
RUB       ;2019-05-09;0
RUB       ;2019-05-10;0
RUB       ;2019-06-12;0
RUB       ;2019-11-04;0
RUB       ;2020-01-01;0
RUB       ;2020-01-02;0
RUB       ;2020-01-03;0
RUB       ;2020-01-06;0
RUB       ;2020-01-07;0
RUB       ;2020-01-08;0
RUB       ;2020-02-24;0
RUB       ;2020-03-09;0
RUB       ;2020-05-01;0
RUB       ;2020-05-04;0
RUB       ;2020-05-05;0
RUB       ;2020-05-11;0
RUB       ;2020-06-12;0
RUB       ;2020-06-24;0
RUB       ;2020-07-01;0
RUB       ;2020-11-04;0
RUB       ;2021-01-01;0
RUB       ;2021-01-04;0
RUB       ;2021-01-05;0
RUB       ;2021-01-06;0
RUB       ;2021-01-07;0
RUB       ;2021-01-08;0
RUB       ;2021-02-22;0
RUB       ;2021-02-23;0
RUB       ;2021-03-08;0
RUB       ;2021-05-03;0
RUB       ;2021-05-10;0
RUB       ;2021-06-14;0
RUB       ;2021-11-04;0
RUB       ;2021-11-05;0
RUB       ;2021-12-31;0
RUB       ;2022-01-02;0
RUB       ;2022-01-03;0
RUB       ;2022-01-04;0
RUB       ;2022-01-05;0
RUB       ;2022-01-06;0
RUB       ;2022-01-07;0
RUB       ;2022-02-23;0
RUB       ;2022-03-08;0
RUB       ;2022-05-02;0
RUB       ;2022-05-09;0
RUB       ;2022-06-13;0
RUB       ;2022-11-04;0
RUB       ;2023-01-01;0
RUB       ;2023-01-02;0
RUB       ;2023-01-03;0
RUB       ;2023-01-04;0
RUB       ;2023-01-05;0
RUB       ;2023-01-06;0
RUB       ;2023-01-07;0
RUB       ;2023-02-23;0
RUB       ;2023-03-08;0
RUB       ;2023-05-01;0
RUB       ;2023-05-09;0
RUB       ;2023-06-12;0
RUB       ;2023-11-06;0
RUB       ;2024-01-01;0
RUB       ;2024-01-02;0
RUB       ;2024-01-03;0
RUB       ;2024-01-04;0
RUB       ;2024-01-05;0
RUB       ;2024-01-08;0
RUB       ;2024-02-23;0
RUB       ;2024-03-08;0
RUB       ;2024-05-01;0
RUB       ;2024-05-09;0
RUB       ;2024-06-12;0
RUB       ;2024-11-04;0
THB       ;2011-01-03;0
THB       ;2011-02-18;0
THB       ;2011-04-06;0
THB       ;2011-04-13;0
THB       ;2011-04-14;0
THB       ;2011-04-15;0
THB       ;2011-05-02;0
THB       ;2011-05-05;0
THB       ;2011-05-13;0
THB       ;2011-05-16;0
THB       ;2011-05-17;0
THB       ;2011-07-01;0
THB       ;2011-07-15;0
THB       ;2011-07-18;0
THB       ;2011-08-12;0
THB       ;2011-10-24;0
THB       ;2011-12-05;0
THB       ;2011-12-12;0
THB       ;2012-01-02;0
THB       ;2012-01-03;0
THB       ;2012-03-07;0
THB       ;2012-04-06;0
THB       ;2012-04-13;0
THB       ;2012-04-16;0
THB       ;2012-05-01;0
THB       ;2012-05-07;0
THB       ;2012-06-04;0
THB       ;2012-08-02;0
THB       ;2012-08-13;0
THB       ;2012-10-23;0
THB       ;2012-12-05;0
THB       ;2012-12-10;0
THB       ;2012-12-31;0
THB       ;2013-01-01;0
THB       ;2013-02-25;0
THB       ;2013-04-08;0
THB       ;2013-04-15;0
THB       ;2013-04-16;0
THB       ;2013-05-01;0
THB       ;2013-05-06;0
THB       ;2013-05-24;0
THB       ;2013-07-01;0
THB       ;2013-07-22;0
THB       ;2013-08-12;0
THB       ;2013-10-23;0
THB       ;2013-12-05;0
THB       ;2013-12-10;0
THB       ;2013-12-31;0
THB       ;2014-01-01;0
THB       ;2014-02-14;0
THB       ;2014-04-07;0
THB       ;2014-04-14;0
THB       ;2014-04-15;0
THB       ;2014-05-01;0
THB       ;2014-05-05;0
THB       ;2014-05-13;0
THB       ;2014-07-01;0
THB       ;2014-07-11;0
THB       ;2014-08-12;0
THB       ;2014-10-23;0
THB       ;2014-12-05;0
THB       ;2014-12-10;0
THB       ;2014-12-31;0
THB       ;2015-01-01;0
THB       ;2015-01-02;0
THB       ;2015-03-04;0
THB       ;2015-04-06;0
THB       ;2015-04-13;0
THB       ;2015-04-14;0
THB       ;2015-04-15;0
THB       ;2015-05-01;0
THB       ;2015-05-05;0
THB       ;2015-06-01;0
THB       ;2015-07-01;0
THB       ;2015-07-30;0
THB       ;2015-08-12;0
THB       ;2015-10-23;0
THB       ;2015-12-07;0
THB       ;2015-12-10;0
THB       ;2015-12-31;0
THB       ;2016-01-01;0
THB       ;2016-02-22;0
THB       ;2016-04-06;0
THB       ;2016-04-13;0
THB       ;2016-04-14;0
THB       ;2016-04-15;0
THB       ;2016-05-02;0
THB       ;2016-05-05;0
THB       ;2016-05-06;0
THB       ;2016-05-20;0
THB       ;2016-07-01;0
THB       ;2016-07-18;0
THB       ;2016-07-19;0
THB       ;2016-08-12;0
THB       ;2016-10-24;0
THB       ;2016-12-05;0
THB       ;2016-12-12;0
THB       ;2017-01-02;0
THB       ;2017-01-03;0
THB       ;2017-02-13;0
THB       ;2017-04-06;0
THB       ;2017-04-13;0
THB       ;2017-04-14;0
THB       ;2017-05-01;0
THB       ;2017-05-05;0
THB       ;2017-05-10;0
THB       ;2017-07-10;0
THB       ;2017-08-14;0
THB       ;2017-10-23;0
THB       ;2017-12-05;0
THB       ;2017-12-11;0
THB       ;2018-01-01;0
THB       ;2018-01-02;0
THB       ;2018-03-01;0
THB       ;2018-04-06;0
THB       ;2018-04-13;0
THB       ;2018-04-14;0
THB       ;2018-04-15;0
THB       ;2018-04-16;0
THB       ;2018-05-01;0
THB       ;2018-05-29;0
THB       ;2018-07-27;0
THB       ;2018-07-28;0
THB       ;2018-07-29;0
THB       ;2018-07-30;0
THB       ;2018-08-13;0
THB       ;2018-10-15;0
THB       ;2018-10-23;0
THB       ;2018-12-05;0
THB       ;2018-12-10;0
THB       ;2018-12-31;0
THB       ;2019-01-01;0
THB       ;2019-02-19;0
THB       ;2019-04-08;0
THB       ;2019-04-15;0
THB       ;2019-04-16;0
THB       ;2019-05-01;0
THB       ;2019-05-06;0
THB       ;2019-05-20;0
THB       ;2019-06-03;0
THB       ;2019-07-16;0
THB       ;2019-07-29;0
THB       ;2019-08-12;0
THB       ;2019-10-14;0
THB       ;2019-10-23;0
THB       ;2019-12-05;0
THB       ;2019-12-10;0
THB       ;2019-12-31;0
THB       ;2020-01-01;0
THB       ;2020-02-10;0
THB       ;2020-04-06;0
THB       ;2020-05-01;0
THB       ;2020-05-04;0
THB       ;2020-05-06;0
THB       ;2020-06-03;0
THB       ;2020-07-06;0
THB       ;2020-07-27;0
THB       ;2020-07-28;0
THB       ;2020-08-12;0
THB       ;2020-09-04;0
THB       ;2020-09-07;0
THB       ;2020-10-13;0
THB       ;2020-10-23;0
THB       ;2020-12-07;0
THB       ;2020-12-10;0
THB       ;2020-12-11;0
THB       ;2020-12-31;0
THB       ;2021-01-01;0
THB       ;2021-02-12;0
THB       ;2021-02-26;0
THB       ;2021-04-06;0
THB       ;2021-04-13;0
THB       ;2021-04-14;0
THB       ;2021-04-15;0
THB       ;2021-05-03;0
THB       ;2021-05-04;0
THB       ;2021-05-26;0
THB       ;2021-06-03;0
THB       ;2021-07-26;0
THB       ;2021-07-28;0
THB       ;2021-08-12;0
THB       ;2021-09-24;0
THB       ;2021-10-13;0
THB       ;2021-10-22;0
THB       ;2021-12-06;0
THB       ;2021-12-10;0
THB       ;2021-12-31;0
THB       ;2022-01-03;0
THB       ;2022-04-06;0
THB       ;2022-04-13;0
THB       ;2022-04-14;0
THB       ;2022-04-15;0
THB       ;2022-05-02;0
THB       ;2022-05-16;0
THB       ;2022-07-01;0
THB       ;2022-07-12;0
THB       ;2022-07-28;0
THB       ;2022-08-12;0
THB       ;2022-10-13;0
THB       ;2022-10-24;0
THB       ;2022-12-05;0
THB       ;2022-12-12;0
THB       ;2022-12-31;0
THB       ;2023-01-02;0
THB       ;2023-04-06;0
THB       ;2023-04-13;0
THB       ;2023-04-14;0
THB       ;2023-04-15;0
THB       ;2023-05-01;0
THB       ;2023-06-02;0
THB       ;2023-07-01;0
THB       ;2023-07-28;0
THB       ;2023-07-31;0
THB       ;2023-08-14;0
THB       ;2023-10-13;0
THB       ;2023-10-23;0
THB       ;2023-12-05;0
THB       ;2023-12-11;0
THB       ;2024-01-01;0
THB       ;2024-01-02;0
THB       ;2024-04-08;0
THB       ;2024-04-15;0
THB       ;2024-04-16;0
THB       ;2024-05-01;0
THB       ;2024-05-06;0
THB       ;2024-05-22;0
THB       ;2024-06-03;0
THB       ;2024-07-29;0
THB       ;2024-08-12;0
THB       ;2024-10-14;0
THB       ;2024-10-23;0
THB       ;2024-12-05;0
THB       ;2024-12-10;0
THB       ;2024-12-31;0
AUX       ;2009-01-01;0
AUX       ;2009-01-02;0
AUX       ;2009-01-03;0
AUX       ;2009-01-25;0
AUX       ;2009-01-26;0
AUX       ;2009-01-27;0
AUX       ;2009-01-28;0
AUX       ;2009-01-29;0
AUX       ;2009-01-30;0
AUX       ;2009-01-31;0
AUX       ;2009-04-04;0
AUX       ;2009-04-05;0
AUX       ;2009-04-06;0
AUX       ;2009-05-01;0
AUX       ;2009-05-02;0
AUX       ;2009-05-03;0
AUX       ;2009-05-28;0
AUX       ;2009-05-29;0
AUX       ;2009-05-30;0
AUX       ;2009-10-01;0
AUX       ;2009-10-02;0
AUX       ;2009-10-03;0
AUX       ;2009-10-04;0
AUX       ;2009-10-05;0
AUX       ;2009-10-06;0
AUX       ;2009-10-07;0
AUX       ;2009-10-08;0
AUX       ;2010-01-01;0
AUX       ;2010-01-02;0
AUX       ;2010-01-03;0
AUX       ;2010-02-13;0
AUX       ;2010-02-14;0
AUX       ;2010-02-15;0
AUX       ;2010-02-16;0
AUX       ;2010-02-17;0
AUX       ;2010-02-18;0
AUX       ;2010-02-19;0
AUX       ;2010-04-03;0
AUX       ;2010-04-04;0
AUX       ;2010-04-05;0
AUX       ;2010-05-01;0
AUX       ;2010-05-02;0
AUX       ;2010-05-03;0
AUX       ;2010-06-14;0
AUX       ;2010-06-15;0
AUX       ;2010-06-16;0
AUX       ;2010-09-22;0
AUX       ;2010-09-23;0
AUX       ;2010-09-24;0
AUX       ;2010-10-01;0
AUX       ;2010-10-02;0
AUX       ;2010-10-03;0
AUX       ;2010-10-04;0
AUX       ;2010-10-05;0
AUX       ;2010-10-06;0
AUX       ;2010-10-07;0
AUX       ;2011-01-01;0
AUX       ;2011-01-02;0
AUX       ;2011-01-03;0
AUX       ;2011-02-02;0
AUX       ;2011-02-03;0
AUX       ;2011-02-04;0
AUX       ;2011-02-05;0
AUX       ;2011-02-06;0
AUX       ;2011-02-07;0
AUX       ;2011-02-08;0
AUX       ;2011-04-03;0
AUX       ;2011-04-04;0
AUX       ;2011-04-05;0
AUX       ;2011-04-30;0
AUX       ;2011-05-01;0
AUX       ;2011-05-02;0
AUX       ;2011-06-04;0
AUX       ;2011-06-05;0
AUX       ;2011-06-06;0
AUX       ;2011-09-10;0
AUX       ;2011-09-11;0
AUX       ;2011-09-12;0
AUX       ;2011-10-01;0
AUX       ;2011-10-02;0
AUX       ;2011-10-03;0
AUX       ;2011-10-04;0
AUX       ;2011-10-05;0
AUX       ;2011-10-06;0
AUX       ;2011-10-07;0
AUX       ;2012-01-01;0
AUX       ;2012-01-02;0
AUX       ;2012-01-03;0
AUX       ;2012-01-22;0
AUX       ;2012-01-23;0
AUX       ;2012-01-24;0
AUX       ;2012-01-25;0
AUX       ;2012-01-26;0
AUX       ;2012-01-27;0
AUX       ;2012-01-28;0
AUX       ;2012-04-02;0
AUX       ;2012-04-03;0
AUX       ;2012-04-04;0
AUX       ;2012-04-29;0
AUX       ;2012-04-30;0
AUX       ;2012-05-01;0
AUX       ;2012-06-22;0
AUX       ;2012-06-23;0
AUX       ;2012-06-24;0
AUX       ;2012-09-30;0
AUX       ;2012-10-01;0
AUX       ;2012-10-02;0
AUX       ;2012-10-03;0
AUX       ;2012-10-04;0
AUX       ;2012-10-05;0
AUX       ;2012-10-06;0
AUX       ;2012-10-07;0
AUX       ;2013-01-01;0
AUX       ;2013-01-02;0
AUX       ;2013-01-03;0
AUX       ;2013-02-09;0
AUX       ;2013-02-10;0
AUX       ;2013-02-11;0
AUX       ;2013-02-12;0
AUX       ;2013-02-13;0
AUX       ;2013-02-14;0
AUX       ;2013-02-15;0
AUX       ;2013-04-04;0
AUX       ;2013-04-05;0
AUX       ;2013-04-06;0
AUX       ;2013-04-29;0
AUX       ;2013-04-30;0
AUX       ;2013-05-01;0
AUX       ;2013-06-10;0
AUX       ;2013-06-11;0
AUX       ;2013-06-12;0
AUX       ;2013-09-19;0
AUX       ;2013-09-20;0
AUX       ;2013-09-21;0
AUX       ;2013-10-01;0
AUX       ;2013-10-02;0
AUX       ;2013-10-03;0
AUX       ;2013-10-04;0
AUX       ;2013-10-05;0
AUX       ;2013-10-06;0
AUX       ;2013-10-07;0
AUX       ;2014-01-01;0
AUX       ;2014-01-31;0
AUX       ;2014-02-01;0
AUX       ;2014-02-02;0
AUX       ;2014-02-03;0
AUX       ;2014-02-04;0
AUX       ;2014-02-05;0
AUX       ;2014-02-06;0
AUX       ;2014-04-05;0
AUX       ;2014-04-06;0
AUX       ;2014-04-07;0
AUX       ;2014-05-01;0
AUX       ;2014-05-02;0
AUX       ;2014-05-03;0
AUX       ;2014-05-31;0
AUX       ;2014-06-01;0
AUX       ;2014-06-02;0
AUX       ;2014-09-06;0
AUX       ;2014-09-07;0
AUX       ;2014-09-08;0
AUX       ;2014-10-01;0
AUX       ;2014-10-02;0
AUX       ;2014-10-03;0
AUX       ;2014-10-04;0
AUX       ;2014-10-05;0
AUX       ;2014-10-06;0
AUX       ;2014-10-07;0
AUX       ;2015-01-01;0
AUX       ;2015-01-02;0
AUX       ;2015-01-03;0
AUX       ;2015-02-18;0
AUX       ;2015-02-19;0
AUX       ;2015-02-20;0
AUX       ;2015-02-21;0
AUX       ;2015-02-22;0
AUX       ;2015-02-23;0
AUX       ;2015-02-24;0
AUX       ;2015-04-05;0
AUX       ;2015-04-06;0
AUX       ;2015-05-01;0
AUX       ;2015-06-20;0
AUX       ;2015-06-22;0
AUX       ;2015-09-03;0
AUX       ;2015-09-04;0
AUX       ;2015-09-05;0
AUX       ;2015-09-27;0
AUX       ;2015-10-01;0
AUX       ;2015-10-02;0
AUX       ;2015-10-03;0
AUX       ;2015-10-04;0
AUX       ;2015-10-05;0
AUX       ;2015-10-06;0
AUX       ;2015-10-07;0
AUX       ;2016-01-01;0
AUX       ;2016-01-02;0
AUX       ;2016-01-03;0
AUX       ;2016-02-07;0
AUX       ;2016-02-08;0
AUX       ;2016-02-09;0
AUX       ;2016-02-10;0
AUX       ;2016-02-11;0
AUX       ;2016-02-12;0
AUX       ;2016-02-13;0
AUX       ;2016-04-02;0
AUX       ;2016-04-03;0
AUX       ;2016-04-04;0
AUX       ;2016-04-30;0
AUX       ;2016-05-01;0
AUX       ;2016-05-02;0
AUX       ;2016-06-09;0
AUX       ;2016-06-10;0
AUX       ;2016-06-11;0
AUX       ;2016-09-15;0
AUX       ;2016-09-16;0
AUX       ;2016-09-17;0
AUX       ;2016-10-01;0
AUX       ;2016-10-02;0
AUX       ;2016-10-03;0
AUX       ;2016-10-04;0
AUX       ;2016-10-05;0
AUX       ;2016-10-06;0
AUX       ;2016-10-07;0
AUX       ;2016-12-31;0
AUX       ;2017-01-01;0
AUX       ;2017-01-02;0
AUX       ;2017-01-27;0
AUX       ;2017-01-28;0
AUX       ;2017-01-29;0
AUX       ;2017-01-30;0
AUX       ;2017-01-31;0
AUX       ;2017-02-01;0
AUX       ;2017-02-02;0
AUX       ;2017-04-02;0
AUX       ;2017-04-03;0
AUX       ;2017-04-04;0
AUX       ;2017-05-01;0
AUX       ;2017-05-28;0
AUX       ;2017-05-29;0
AUX       ;2017-05-30;0
AUX       ;2017-10-01;0
AUX       ;2017-10-02;0
AUX       ;2017-10-03;0
AUX       ;2017-10-04;0
AUX       ;2017-10-05;0
AUX       ;2017-10-06;0
AUX       ;2017-10-07;0
AUX       ;2017-10-08;0
AUX       ;2018-01-01;0
AUX       ;2018-02-15;0
AUX       ;2018-02-16;0
AUX       ;2018-02-17;0
AUX       ;2018-02-18;0
AUX       ;2018-02-19;0
AUX       ;2018-02-20;0
AUX       ;2018-02-21;0
AUX       ;2018-04-05;0
AUX       ;2018-04-06;0
AUX       ;2018-04-07;0
AUX       ;2018-04-29;0
AUX       ;2018-04-30;0
AUX       ;2018-05-01;0
AUX       ;2018-06-18;0
AUX       ;2018-09-24;0
AUX       ;2018-10-01;0
AUX       ;2018-10-02;0
AUX       ;2018-10-03;0
AUX       ;2018-10-04;0
AUX       ;2018-10-05;0
AUX       ;2018-10-06;0
AUX       ;2018-10-07;0
AUX       ;2018-12-31;0
AUX       ;2019-01-01;0
AUX       ;2019-02-04;0
AUX       ;2019-02-05;0
AUX       ;2019-02-06;0
AUX       ;2019-02-07;0
AUX       ;2019-02-08;0
AUX       ;2019-02-09;0
AUX       ;2019-02-10;0
AUX       ;2019-04-05;0
AUX       ;2019-05-01;0
AUX       ;2019-05-02;0
AUX       ;2019-05-03;0
AUX       ;2019-06-07;0
AUX       ;2019-09-13;0
AUX       ;2019-10-01;0
AUX       ;2019-10-02;0
AUX       ;2019-10-03;0
AUX       ;2019-10-04;0
AUX       ;2019-10-05;0
AUX       ;2019-10-06;0
AUX       ;2019-10-07;0
AUX       ;2020-01-01;0
AUX       ;2020-01-24;0
AUX       ;2020-01-27;0
AUX       ;2020-01-28;0
AUX       ;2020-01-29;0
AUX       ;2020-01-30;0
AUX       ;2020-04-06;0
AUX       ;2020-05-01;0
AUX       ;2020-05-04;0
AUX       ;2020-05-05;0
AUX       ;2020-06-25;0
AUX       ;2020-06-26;0
AUX       ;2020-10-01;0
AUX       ;2020-10-02;0
AUX       ;2020-10-05;0
AUX       ;2020-10-06;0
AUX       ;2020-10-07;0
AUX       ;2020-10-08;0
AUX       ;2021-01-01;0
AUX       ;2021-02-11;0
AUX       ;2021-02-12;0
AUX       ;2021-02-15;0
AUX       ;2021-02-16;0
AUX       ;2021-02-17;0
AUX       ;2021-04-05;0
AUX       ;2021-05-03;0
AUX       ;2021-05-04;0
AUX       ;2021-05-05;0
AUX       ;2021-06-14;0
AUX       ;2021-09-20;0
AUX       ;2021-09-21;0
AUX       ;2021-10-01;0
AUX       ;2021-10-04;0
AUX       ;2021-10-05;0
AUX       ;2021-10-06;0
AUX       ;2021-10-07;0
AUX       ;2022-01-03;0
AUX       ;2022-02-01;0
AUX       ;2022-02-02;0
AUX       ;2022-02-03;0
AUX       ;2022-02-04;0
AUX       ;2022-02-05;0
AUX       ;2022-02-06;0
AUX       ;2022-04-05;0
AUX       ;2022-05-01;0
AUX       ;2022-06-03;0
AUX       ;2022-09-11;0
AUX       ;2022-10-01;0
AUX       ;2022-10-02;0
AUX       ;2022-10-03;0
AUX       ;2022-10-04;0
AUX       ;2022-10-05;0
AUX       ;2023-01-02;0
AUX       ;2023-01-22;0
AUX       ;2023-01-23;0
AUX       ;2023-01-24;0
AUX       ;2023-01-25;0
AUX       ;2023-01-26;0
AUX       ;2023-01-27;0
AUX       ;2023-04-05;0
AUX       ;2023-05-01;0
AUX       ;2023-06-22;0
AUX       ;2023-09-29;0
AUX       ;2023-10-01;0
AUX       ;2023-10-02;0
AUX       ;2023-10-03;0
AUX       ;2023-10-04;0
AUX       ;2023-10-05;0
AUX       ;2024-01-01;0
AUX       ;2024-02-12;0
AUX       ;2024-02-13;0
AUX       ;2024-02-14;0
AUX       ;2024-02-15;0
AUX       ;2024-04-04;0
AUX       ;2024-05-01;0
AUX       ;2024-06-10;0
AUX       ;2024-09-17;0
AUX       ;2024-10-01;0
AUX       ;2024-10-02;0
AUX       ;2024-10-03;0
AUX       ;2024-10-04;0
AUX       ;2024-10-07;0
AUY       ;2009-01-01;0
AUY       ;2009-01-02;0
AUY       ;2009-01-03;0
AUY       ;2009-01-25;0
AUY       ;2009-01-26;0
AUY       ;2009-01-27;0
AUY       ;2009-01-28;0
AUY       ;2009-01-29;0
AUY       ;2009-01-30;0
AUY       ;2009-01-31;0
AUY       ;2009-04-04;0
AUY       ;2009-04-05;0
AUY       ;2009-04-06;0
AUY       ;2009-05-01;0
AUY       ;2009-05-02;0
AUY       ;2009-05-03;0
AUY       ;2009-05-28;0
AUY       ;2009-05-29;0
AUY       ;2009-05-30;0
AUY       ;2009-10-01;0
AUY       ;2009-10-02;0
AUY       ;2009-10-03;0
AUY       ;2009-10-04;0
AUY       ;2009-10-05;0
AUY       ;2009-10-06;0
AUY       ;2009-10-07;0
AUY       ;2009-10-08;0
AUY       ;2010-01-01;0
AUY       ;2010-01-02;0
AUY       ;2010-01-03;0
AUY       ;2010-02-13;0
AUY       ;2010-02-14;0
AUY       ;2010-02-15;0
AUY       ;2010-02-16;0
AUY       ;2010-02-17;0
AUY       ;2010-02-18;0
AUY       ;2010-02-19;0
AUY       ;2010-04-03;0
AUY       ;2010-04-04;0
AUY       ;2010-04-05;0
AUY       ;2010-05-01;0
AUY       ;2010-05-02;0
AUY       ;2010-05-03;0
AUY       ;2010-06-14;0
AUY       ;2010-06-15;0
AUY       ;2010-06-16;0
AUY       ;2010-09-22;0
AUY       ;2010-09-23;0
AUY       ;2010-09-24;0
AUY       ;2010-10-01;0
AUY       ;2010-10-02;0
AUY       ;2010-10-03;0
AUY       ;2010-10-04;0
AUY       ;2010-10-05;0
AUY       ;2010-10-06;0
AUY       ;2010-10-07;0
AUY       ;2011-01-01;0
AUY       ;2011-01-02;0
AUY       ;2011-01-03;0
AUY       ;2011-02-02;0
AUY       ;2011-02-03;0
AUY       ;2011-02-04;0
AUY       ;2011-02-05;0
AUY       ;2011-02-06;0
AUY       ;2011-02-07;0
AUY       ;2011-02-08;0
AUY       ;2011-04-03;0
AUY       ;2011-04-04;0
AUY       ;2011-04-05;0
AUY       ;2011-04-30;0
AUY       ;2011-05-01;0
AUY       ;2011-05-02;0
AUY       ;2011-06-04;0
AUY       ;2011-06-05;0
AUY       ;2011-06-06;0
AUY       ;2011-09-10;0
AUY       ;2011-09-11;0
AUY       ;2011-09-12;0
AUY       ;2011-10-01;0
AUY       ;2011-10-02;0
AUY       ;2011-10-03;0
AUY       ;2011-10-04;0
AUY       ;2011-10-05;0
AUY       ;2011-10-06;0
AUY       ;2011-10-07;0
AUY       ;2012-01-01;0
AUY       ;2012-01-02;0
AUY       ;2012-01-03;0
AUY       ;2012-01-22;0
AUY       ;2012-01-23;0
AUY       ;2012-01-24;0
AUY       ;2012-01-25;0
AUY       ;2012-01-26;0
AUY       ;2012-01-27;0
AUY       ;2012-01-28;0
AUY       ;2012-04-02;0
AUY       ;2012-04-03;0
AUY       ;2012-04-04;0
AUY       ;2012-04-29;0
AUY       ;2012-04-30;0
AUY       ;2012-05-01;0
AUY       ;2012-06-22;0
AUY       ;2012-06-23;0
AUY       ;2012-06-24;0
AUY       ;2012-09-30;0
AUY       ;2012-10-01;0
AUY       ;2012-10-02;0
AUY       ;2012-10-03;0
AUY       ;2012-10-04;0
AUY       ;2012-10-05;0
AUY       ;2012-10-06;0
AUY       ;2012-10-07;0
AUY       ;2013-01-01;0
AUY       ;2013-01-02;0
AUY       ;2013-01-03;0
AUY       ;2013-02-09;0
AUY       ;2013-02-10;0
AUY       ;2013-02-11;0
AUY       ;2013-02-12;0
AUY       ;2013-02-13;0
AUY       ;2013-02-14;0
AUY       ;2013-02-15;0
AUY       ;2013-04-04;0
AUY       ;2013-04-05;0
AUY       ;2013-04-06;0
AUY       ;2013-04-29;0
AUY       ;2013-04-30;0
AUY       ;2013-05-01;0
AUY       ;2013-06-10;0
AUY       ;2013-06-11;0
AUY       ;2013-06-12;0
AUY       ;2013-09-19;0
AUY       ;2013-09-20;0
AUY       ;2013-09-21;0
AUY       ;2013-10-01;0
AUY       ;2013-10-02;0
AUY       ;2013-10-03;0
AUY       ;2013-10-04;0
AUY       ;2013-10-05;0
AUY       ;2013-10-06;0
AUY       ;2013-10-07;0
AUY       ;2014-01-01;0
AUY       ;2014-01-31;0
AUY       ;2014-02-01;0
AUY       ;2014-02-02;0
AUY       ;2014-02-03;0
AUY       ;2014-02-04;0
AUY       ;2014-02-05;0
AUY       ;2014-02-06;0
AUY       ;2014-04-05;0
AUY       ;2014-04-06;0
AUY       ;2014-04-07;0
AUY       ;2014-05-01;0
AUY       ;2014-05-02;0
AUY       ;2014-05-03;0
AUY       ;2014-05-31;0
AUY       ;2014-06-01;0
AUY       ;2014-06-02;0
AUY       ;2014-09-06;0
AUY       ;2014-09-07;0
AUY       ;2014-09-08;0
AUY       ;2014-10-01;0
AUY       ;2014-10-02;0
AUY       ;2014-10-03;0
AUY       ;2014-10-04;0
AUY       ;2014-10-05;0
AUY       ;2014-10-06;0
AUY       ;2014-10-07;0
AUY       ;2015-01-01;0
AUY       ;2015-01-02;0
AUY       ;2015-01-03;0
AUY       ;2015-02-18;0
AUY       ;2015-02-19;0
AUY       ;2015-02-20;0
AUY       ;2015-02-21;0
AUY       ;2015-02-22;0
AUY       ;2015-02-23;0
AUY       ;2015-02-24;0
AUY       ;2015-04-05;0
AUY       ;2015-04-06;0
AUY       ;2015-05-01;0
AUY       ;2015-06-20;0
AUY       ;2015-06-22;0
AUY       ;2015-09-03;0
AUY       ;2015-09-04;0
AUY       ;2015-09-05;0
AUY       ;2015-09-27;0
AUY       ;2015-10-01;0
AUY       ;2015-10-02;0
AUY       ;2015-10-03;0
AUY       ;2015-10-04;0
AUY       ;2015-10-05;0
AUY       ;2015-10-06;0
AUY       ;2015-10-07;0
AUY       ;2016-01-01;0
AUY       ;2016-01-02;0
AUY       ;2016-01-03;0
AUY       ;2016-02-07;0
AUY       ;2016-02-08;0
AUY       ;2016-02-09;0
AUY       ;2016-02-10;0
AUY       ;2016-02-11;0
AUY       ;2016-02-12;0
AUY       ;2016-02-13;0
AUY       ;2016-04-02;0
AUY       ;2016-04-03;0
AUY       ;2016-04-04;0
AUY       ;2016-04-30;0
AUY       ;2016-05-01;0
AUY       ;2016-05-02;0
AUY       ;2016-06-09;0
AUY       ;2016-06-10;0
AUY       ;2016-06-11;0
AUY       ;2016-09-15;0
AUY       ;2016-09-16;0
AUY       ;2016-09-17;0
AUY       ;2016-10-01;0
AUY       ;2016-10-02;0
AUY       ;2016-10-03;0
AUY       ;2016-10-04;0
AUY       ;2016-10-05;0
AUY       ;2016-10-06;0
AUY       ;2016-10-07;0
